wallet,tx_hash,value,from,to,success,timestamp
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba8b5b41af2cffb47f2317baa7d2a4076ba93f6f36a9506278a6f05f3b015a7,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631747153
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x13703716c8591491de14d7137dcc2dc4f099ac68ae9d92ff6b6034c4353afc28,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631748846
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x15c49e20c2ea948022f7ffab5d35b91305e44ffea320bb703f541888d14751b5,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631749179
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xda4755317b9ce98e08aa2448fc41ca1a29d8261188aa8216eec81c53550f4f33,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631817667
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x9d345dec43ebe55c9177082ecb8456b0f6b03bc3ebc5b1f17f84a7a43262cd1b,0.2,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631894229
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcb71b4eeb802a0d9a429129ce8efe7c9a67a13c0207e783e3c3420c941a56eb3,1.997,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1631929018
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x7db7c38e7443a6bb077926814adffd38c829a859df32188348db0cf9612d014f,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc944e90c64b2c07662a292be6244bdf05cda44a7,True,1631929037
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x66eb564a69a345421904942d058c2da380ea36e863e0e01cc7774bd62fc1aaac,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe592427a0aece92de3edee1f18e0157c05861564,True,1631929071
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x88692fa8c6d36f778f3f84c9dba966bf2a79091d143aefba4f2e7bab3b6daacf,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,True,1631929193
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x782b001124bc5d06bf0f1f3fa9a7a2c87ab27e99580ca7b8576ae4418eb646a8,5.2,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5300c7a3675e69f3f8ca9f2b990fa0badf3c46b6,True,1631929324
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x71943b918fbd75f85c13e954f7fcc6e221b8a1e7cbb8738e55d80b03a27bb0cf,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1631981116
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x2f00591aa0258837bc88ea437e9fe17477e258c33f2f4e3af66fe6e5f69abe1d,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1632071744
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa8ae14185cbf2715c0aae415dd3ee4c6ce5922ea7543fb655063a92ed5256db3,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1632329454
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5b144298d66118e71ef15750663228e6b2999a5bd11c4877f0d0b006293d09dd,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1632330307
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x817c6b939ee7dcc4eccac208b227f75b0fb3f407f6062c874dbff62c7a1d5498,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632330473
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xaf4f29a4ee393b05c158a604ffd46399a441e547dc6e378dfc695882673dfc11,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1632342206
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xf4fe7b14d38712d8c3366dfa4af4157065f0ffb1cb8c5568840a51d932915bcc,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1632342239
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xd52201e9be1a465fb3b1c4e6cd3ccc3b6b3deea47cb4605b82028b2872e81eaa,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632342334
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x57050742bd261880e08956a872443fc29dd92a8da961899f2335db7ae17772f4,0.01,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1632344216
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5a8e28b7ba8837ac068ff9fccdf6a76cdf5fbccef1c5756407fe35cc8a6fe5c3,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1632344216
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xaddceb7e2aa427fb31e0f905e129a39fe69f4422c3e6272ec3f24e7e82002c72,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1632345225
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xfbebc815824d39dd811e6a5c3d6054c444750b2916c3148f0ee1ef95653532ee,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632345314
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xb8d277049fa7d0ff8b46d22dea69a4a9e83129310d273139b53c2e6f3c01cd1d,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632345920
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xd15d7d56cb5588025d10cb15b1383cdf6c7affaf8b1828edd61015f0eaaa04e2,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632346829
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xfe114610751dbe806be3b27e9e05fea647efe6e9e971704ec1501d8dfd495c6a,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1632347500
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x4f5d13e301ba529ea58e36bf0f3313b2d14369c31584f3ed60569fc0ed6c5ef3,0.75577846,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1632591916
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xefe93bf29cf745cf6984845854572d820791a6a16b8b956d136e9b459c92f464,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632675244
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x0c3b94faca68090378f5792b37e869e4382b55404c1f6bccea4dd74c3fd1718c,0.71346491,0xf598b81ef8c7b52a7f2a89253436e72ec6dc871f,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1632676257
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe0b530a9890711eb7af7f4104f57e8ba8b0a4d5078bf774eddad245106c44395,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632683447
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x4f74dc01dd650cd6a5e6cd19f7fab121c0d0aaf73ffff817022a9e7c66db72cc,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632683957
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x44b2d697617619f68f1e04a53fc25ea47acb30f522443fdf29eb10078755cefd,1.20773199,0xf598b81ef8c7b52a7f2a89253436e72ec6dc871f,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1632685168
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x0c33bbe9016728f122720fe51f67435074d058912249463846ebe3448ea40168,0.2,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632703697
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x84b8250fe1023ff30ac43b6fe72eb0b7eb930ae2a61f5d9f216a58415e854901,0.53856,0xf598b81ef8c7b52a7f2a89253436e72ec6dc871f,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1632708756
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x0a82a5aaf8011c4eb0fe0441934cd95349205ca78fdd39242a98b4fbce1f7705,0.05,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5c400511fb292a50b4d81e601815f617db804302,True,1632712976
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xf54f043dfb536b209d5f7527d9c0556aabba2fe18ef3be0d026618d6a43b4597,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632716182
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x571d5e3415a2ea7b7f4222f1771646076e560389d3216744631205080cf0fcf0,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632716859
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xdfb36394b3e96ddbe8961fac29bf4e566163d3b4bd56d9f4c7aef471f614f701,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5c400511fb292a50b4d81e601815f617db804302,True,1632721399
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xd42bfb2bb4925f1cf41361933da028957b76d59288e1ba8501e7241f59a9edf8,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,True,1632886950
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59318a96f4a2c71734c8f0da02a831fe1dc83a6f91e9b5a70c018223a6b76dce,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe592427a0aece92de3edee1f18e0157c05861564,True,1632887108
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa62d3ab4e72d9ba14a542aebba75f9bf977a3064ccf43a5a6cf632f6214e99f8,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1632887158
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x6a5f3932ce86f151e82da64a3736a7ae335d71f01309bbae0335dde1100979fd,0.1,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633020039
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x2cf3ecf36bc8da62115f17e697833c3eede8c52769ea2b1392655f8a22d6031e,1.73127015,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1633131769
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe81390f44bbf97cf8becb4a96c98423125937ca6e0bdf63cccf28c96ffe4085b,0.2,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633131976
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x08190b208a2ac22a452fbd5b24d2e52247f7cb25d764acec5e7103885bd0662b,0.4,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633139916
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x8ef498cbbb28452fbfa11f37909bdce592eaf26e56ba363d68a64346ec2b5d3c,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633140248
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x6a02733ac140fc7c0615159dfee4e11652296e54ee6e46df4a0c97e441597cfe,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633450113
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x01ae3552e13a2ccfe9e187f9b31c03567dda22449c5670bfdda503ac8e3d2617,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1633450579
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe666a12ffaf82b1d70a2d54fe2eee5b800a453ccbae3a38bd7f2a8255539d36c,0.1,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1633450614
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x88ec3f193dafc5273b965ec38c0f34fc311fa8c41bfb64ce8513cfe4df90cd14,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xba100000625a3754423978a60c9317c58a424e3d,True,1634397496
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc987d37b014625a4aa3bd93807232c5c1735c182a11cf10e85df5f43ff0e8de2,0.021385562620192877,0x5300c7a3675e69f3f8ca9f2b990fa0badf3c46b6,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1634397582
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xee0b2545fc2482faa0d25ada5ea82796618ddac213092d5b47b488839a07708f,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,True,1634397629
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x0157c8c40ee191f0a08bfd23783092b27b1c983c111b472a118517c7b036a9be,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1634450689
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x1761c4303613e684c8c5c85930d91f1cff2e651de461c502315db76b29bb127f,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1634869731
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xec6eda572f89172dc459ef986f452f961b624b856abba8011d540bfe1b330195,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1634869797
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5ddd7123c6b0e071c6451e3e2398c0ea8f2691ba151f67fdb8e154dec83ec202,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634870171
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x01a601adc1868a5a5566206af17954ee5dedaa5516432d3eab5eee3b867821a2,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x62c1e9f6830098dff647ef78e1f39244258f7bf5,True,1634875274
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x3f737916ac46f8188239e0f416a6383509b79f6fdd08b2a66524e4a1b5953f56,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634885461
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x7ea9c8df7e9e3c9a7fb5a8fb5e7a7f03fd3ea6a389933db7146a78ad32f16596,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1634886014
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x1c6d493c4096b6587768ca43f2f1a1ffa01846a6f635ceafb9d7c3f284bb7a0e,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1634886140
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x1e84fdd38116b8bd74afa92fb4cbc2c6673fbd78c706c700fc3d976b990a60b5,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634886196
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa04bc441beee25da066fe460fa61088a760215572dde700e122e26400264055e,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634886412
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5800411697f908efc9f22b5aee6fa0ad9a3b5665993edcbc7eac158354e3ec93,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1634886829
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe461096b4de58c4d049bdbd97762accee727bb29bdd5f0fc5b372454b1747ffe,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1634886894
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x702f7203323462e1a3ef2ded545e4ebac11a1082ed6673f19060789381f61d25,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634886982
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x662d5dedd645dca444148b40f99a571238bd2b740f832feb7929daf054c6ec68,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1634887461
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc98d9cfa35d5d1f46797547298fe897da6913ada2b617b39fe03834019c352ca,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1634891633
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x48f08ac5864fa5541021a23ee20d21f24487f8fa8b40bcf8f1766c9404835234,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1635915304
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x327fe16970971749270c11842e6fa70d5636f6b8b0dd1227a74992ac258843aa,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1636081825
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x217932dfea1922d0680fe4a4702f4baaf86a2e39847d6a5c3fe24a3b8bfe8ab6,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1636081920
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc329dda82fe0f84712b6b8f9cdcfd727496db41498a8e3724b1baeab272493c6,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1636081938
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x781f1256c5a1fdb6c15fb9c2da57c32bfda47e35fc2ef9a13aab7e38ecdfc6c4,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1636082038
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa151af93967e5333c6c150bd458e0b3fd70f9341e5bef291d8d87ddbbbd28a28,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1636082329
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x894b95570094756bcd32eed0e760eca41a76bd4829ab56c2d324076ef8e054e5,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x41a08648c3766f9f9d85598ff102a08f4ef84f84,True,1636082886
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x89da3edaf8ac25c5d435e7c9bff732241044aa73b1912f36ded18e131ec57916,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,True,1636082912
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x9bb6c045fb7929a7802b996a276487c81bd4cb5fc071df11b7e50a9615c14670,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1636083019
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x9cd673cb6a855c75f9b73c965745ca3fde997e9b95d2faaf52ae54eb56555c95,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1636083539
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xd391e65c6887cbf87099f366b8747c5072d1ca8cfd4872c831d36db9badf3791,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x59fd55cfa0e437a8948ec9d6b82b287f00abd088,True,1636083685
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xbd976b07f5a15d845eaf371271fed5bc4c2510df5ab15484183ea38bc19ec88f,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1636084702
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x2ed9ecafbe0373cf6490462a3d4403c85c04041442fb582b868a56cac45480b6,0.2,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1639085987
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x6c7dde334d2c6acc7a75d03e6f223f57e1fee60283ec7c915a8a3072a8bd497d,0.1,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1639441699
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x1923c2996068574b57fd5a56686f71e517e434483aae7fe084db0328f26d5453,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1639442668
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x54cddf70a3c587f012de305ed0a8b0d4370e1c40baad82c3097f399ef5c2006a,0.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa1116930326d21fb917d5a27f1e9943a9595fb47,True,1640160175
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xbd8cbe3bd65f6f63d7b9a69df32d2d25a19a461e0dfbc059a1c6229f14699620,0.02,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5300c7a3675e69f3f8ca9f2b990fa0badf3c46b6,True,1640465792
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x20b728ded0b11ff41d2eb202f2363d13356862ca055650dfcef14f5c0bccbcea,1.588812324256123,0xc602dc3fb4a966cd6aed233db2ae4a5e596fcc27,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1641876568
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x6944746da5562ac681610d5338a3eaf6cd8584f557c6447a1014e94f96a39f90,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1641883730
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x0ca8e50069bbe0043d3052d2e4943b7be444966becc01cf4e1e81a71f6319b33,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1641926192
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x1ebabbc0ebd00e3bae981a983f6e8d72f8c957d520cefc37df1d0f0a2efc860a,1.63205,0xc7b2e34214b7ff6aaf2ccf9ca1cfbf4a22c50e7c,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1641926527
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe6278381fc750bc9a3bca08a117888f876d8589f82d782df03ec3202008a352f,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1641926648
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x630df5be1147c47011e5d09198493f47db6759d69aac9eb57fdc06bdb3e0bcf5,0.5,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1641927015
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xa522c54a9dfa6a6d957dff2588606e0396a996317a225e696b3305ef7ae92b88,3.0893,0xcb8bbfa45541a95c1de883eb3606708cae9fd45c,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1641927834
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x27cb80909626e28a04fd6bc1205636f3d808b607e8203b6312691d35e75a7710,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xcba1375e9899fbc0121482e1bc793a07d2176c27,True,1641927944
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x528ca3b4e9783376a41926c1e3278ee1b1429d455232c613ee7ee42e42d03e72,1.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x5300c7a3675e69f3f8ca9f2b990fa0badf3c46b6,True,1641941578
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe628ee8bb45cee48fbc6e76ce6959b4bc761502d3de4834599fce3f9f350255f,2.01,0xb04c0eb29c72cebc467b9d4944d29116fa02c44a,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,True,1641955475
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0xe299091f2a257e5b1b691601ad8991ff643286cfc7f9d8d3fa6b3779581c06c3,2.0,0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,0x92944d396efa03e4ef3393c95a7374388b1f10ef,True,1641955737
